SourceShortCode,Type,SourceLink,Shortcode,Username,Profile ID,Media Type,Video View Count,Likes,Comments,Date created,Caption,URL,MatchTerm
,Comment,,,faveladonoauge,1035245178059644,videos,151712,7133,126,2024-09-15 23:25:09,Parem as queimadas! 🙏🏼,,
,Comment,,,folhadespaulo,350642620672231,videos,240371,4245,211,2024-09-15 23:24:35,"#rockinrio | MC Hariel fez um discurso contra as queimadas no Rock in Rio. O funkeiro se apresentou na edição de 40 anos do festival  na noite deste domingo (15). Atração do espaço Favela  ele fez uma paródia da música ""Oh! Chuva""  conhecida com o Falamansa. ""Globo  peço que venha me filmar. Avise aos políticos em Brasília que o bicho vai pegar""  cantou. Pouco antes  o MC de São Paulo levantou uma placa pedindo o fim das queimadas. Depois  disse que ""a floresta pede socorro"" e pediu atenção das autoridades para o assunto.",,
,Comment,,,thalitamoemablog,963751631752146,photos,3325,0,5,2024-09-15 23:24:33,O ministro Flávio Dino  do Supremo Tribunal Federal (STF)  reconheceu a crise climática causada pelas queimadas em todo País e determinou uma série de medidas a serem adotadas pelo governo federal para conter a devastação em biomas como a Amazônia e o Cerrado. Em decisão publicada neste domingo  15  o magistrado autorizou  por exemplo  a abertura de crédito especial fora do arcabouço fiscal para fazer frete à devastação.  A autorização de gastos fora da regra fiscal vale até o final deste ano. Os recursos extraordinários  contudo  só podem ser utilizados no combate ao fogo. Dino argumentou na decisão que a crise climática provocada pelas queimadas  que já atingem 60% do território nacional  é semelhante à tragédia provocada pelas enchentes no Rio Grande do Sul meses atrás.  “A semelhança jurídica é nítida em relação às recentes enchentes no Rio Grande do Sul  que redundaram em intensas medidas de socorro e reparação”  argumentou. “Sob a perspectiva de conflito entre valores constitucionais (Responsabilidade Fiscal e Responsabilidade Ambiental)  deve-se fazer preponderar aquele que possui o maior risco de extinguir-se irremediavelmente  qual seja  o Meio Ambiente e a Vida das populações afetadas”  prosseguiu o ministro.  Dino ainda autorizou o governo do presidente Luiz Inácio Lula da Silva a eliminar o intervalo de tempo previsto em lei para contratar brigadistas temporários pelo Ibama e ICMBio. Atualmente  os órgãos ambientais precisam esperar três meses para efetuar novas contratações. O interregno ficará suspenso até o final deste ano  assim como os gastos fora do arcabouço fiscal.  “Pode-se dizer que as consequências negativas para a Responsabilidade Fiscal serão muito maiores devido à erosão das atividades produtivas vinculadas às áreas afetadas pelas queimadas e pela seca do que em decorrência da suspensão momentânea  e apenas para estes últimos quatro meses do exercício financeiro de 2024  da regra do § 7º do art. 4º da Lei de Responsabilidade Fiscal”  escreveu Dino. Estadão   O único problema é que  com essa decisão o ministro invadiu o papel do parlamento brasileiro que foi eleito justamente para legislar e pode autorizar crédito acima da meta fiscal.,,
,Comment,,,evoluirdamente.job,913716610765606,videos,15129,0,55,2024-09-15 23:24:30,Não aos incêndios criminosos 🚭🚨💔 . . . #mata #amazonia #floresta #sos #fyp #reelsvideo #evoluirdamente.job #life #vidareal #reelsviral  . . .,,
,Comment,,,shellferreira.am,1835015173665438,videos,351,4,0,2024-09-15 23:24:01,ESTALOS FALANDO WUE ESSES MONTÊS DE INCÊNDIOS. SÓ SÃO CASO FORTUITO ( FORÇA DA NATUREZA)  E A ESQUERDA POR TRÁS DISSO,,
,Comment,,,ronywerton,1294670801698816,photos,7730,506,35,2024-09-15 23:22:36,Tristeza neste fds em Ipuã.  Quero agradecer a todos os profissionais da defesa civil  servidores do SAAEI  Corpo de Bombeiro  Usina Alta Mogiana  Grupo Colorado e outras que nos ajudaram  bem como aos voluntários que trabalharam duro pra combater as queimadas.  É um enorme prejuízo para nossa flora e um irreparável prejuízo para nossa fauna.  Oremos por chuvas…🙌🏼🙌🏼,,
,Comment,,,valparaiso_bem_informado,1032931808049162,videos,11938,322,11,2024-09-15 23:21:31,Nossa equipe Valparaíso Bem Informado  hoje neste domingo (15/09)  através do DroneVal fizemos a cobertura com imagens exclusivas sobre uma das maiores queimadas ambientais em nossa região.  Acompanhamos os trabalhos dos Bombeiros Militares do Distrito Federal da 18° Grupamento Bombeiro Militar  no Setor Chácaras São José DF  veja vídeo sobre este incêndio;,https://www.instagram.com/valparaiso_bem_informado/reel/C_9LhqouDEi/,
,Comment,,,mafiadafavela,3646886285528879,videos,16165,690,18,2024-09-15 23:21:12,“PARE AS QUEIMADAS” ✊🏼 <redacted_mention>,,
,Comment,,,tropicalzebu,2440788836124915,photos,301,3,1,2024-09-15 23:20:51,Combate às Queimadas: Um Chamado à Ação!  Setembro trouxe consigo um aumento preocupante nas queimadas criminosas que afetam nossos ecossistemas e a vida selvagem.   Estas ações não apenas devastam nossas florestas e áreas verdes  mas também têm sérios impactos no clima e na saúde pública.  📉 Por que devemos agir?  Proteção Ambiental: As queimadas não controladas destroem habitats essenciais para muitas espécies e contribuem para a perda da biodiversidade.  Saúde e Qualidade de Vida: A fumaça e os poluentes gerados afetam a qualidade do ar e podem causar problemas respiratórios e outras condições de saúde.  Prevenção e Responsabilidade: Ações criminosas devem ser denunciadas e combatidas para garantir a preservação de nosso meio ambiente para as futuras gerações.  🌱 Como você pode ajudar?  Denuncie qualquer atividade suspeita de queimadas às autoridades locais.  Participe de campanhas de conscientização e proteção ambiental.  Apoie organizações que trabalham na recuperação e proteção das áreas afetadas.  Vamos nos unir para proteger nosso planeta e garantir um futuro mais sustentável!  | Gostou do conteúdo ?  Curte   compartilha e salva para ver depois.  ♡ ㅤ     ❍ㅤ     ⎙ㅤ       ⌲ ᶜᵘʳᵗᵃ   ᶜᵒᵐᵉⁿᵗᵉ   ˢᵃˡᵛᵉ   ᶜᵒᵐᵖᵃʳᵗⁱˡʰᵉ  Foto: Pixbay Redação: Tropicalzebu   #QueimadasCriminosas #ProteçãoAmbiental #AçãoConjunta #Preservação #tropicalzebu #queimadasécrime #crimeambiental #fogo #seca #estiagem #queimadas #Brasilemchamas,,
,Comment,,,lifeinforma,892851812226197,photos,9939,121,1,2024-09-15 23:20:30,Maior operação aérea SP: 14 aeronaves contra queimadas  Maior operação aérea SP: São Paulo usa 14 aeronaves simultaneamente no combate às queimadas  com quase 2 mil horas de voo  Foto: Marcelo S. Camargo/Governo de SP  Na quinta-feira  12 de setembro  São Paulo protagonizou a maior operação aérea da sua história no combate às queimadas. O estado mobilizou simultaneamente 14 aeronaves  marcando um esforço sem precedentes no enfrentamento aos incêndios em vegetação.   O destaque da operação foi a utilização intensiva dos recursos aéreos  que continuam a ser um elemento crucial na luta contra as chamas. Até a tarde da sexta-feira  13 de setembro  a Defesa Civil relatou a operação de 10 aeronaves em 17 municípios  evidenciando a continuidade e a escala do esforço.  O investimento em aeronaves é parte de um plano abrangente que inclui a contratação de 420 horas adicionais de voo para monitoramento e combate aéreo  além das 1.400 horas já previstas.   Desde o início do mês  a operação se somou a um histórico de investimentos robustos na Operação SP Sem Fogo  com mais de R$ 170 milhões alocados em diversas iniciativas contra queimadas. Esse investimento é complementado pelos R$ 152 milhões adicionais destinados à compra de viaturas e equipamentos para o Corpo de Bombeiros e a Defesa Civil.  Os helicópteros Águia do Comando de Aviação da Polícia Militar têm sido um componente vital desta operação. Entre 8 de agosto e 12 de setembro  14 helicópteros Águias operaram em 56 cidades  despejando mais de 760 mil litros de água para controlar as chamas. O Águia 21  por exemplo  desempenhou um papel crucial em Campo Limpo Paulista  prevenindo que o fogo alcançasse áreas residenciais e realizando 108 lançamentos de água.  Além de ações de combate  os Águias também desempenharam funções de resgate  retirando pessoas encurraladas pelos incêndios. Em São Luís do Paraitinga e Mairiporã  os esforços dos helicópteros foram igualmente notáveis  com o Águia 14 e o Águia 16 contribuindo significativamente para a redução dos focos de incêndio.,,
,Comment,,,bolchenews,707177344904769,videos,12217,1555,60,2024-09-15 23:20:29,POLICIA MILITAR ACABA DE IMPEDIR O SEGUIMENTO DO ATO CONTRA AS QUEIMADAS NA AV. PAULISTA!!!  Se fosse manifestação do gado ia ter repressão? Comente !  Atualizando: a polícia tentou impedir  mas o ato continuou. Via <redacted_mention>,,
,Comment,,,crzero6,1696422027839603,videos,17729,668,51,2024-09-15 23:20:27,Tá complicado #queimadas #fogonomato,,
,Comment,,,favelahitz,834411545347366,videos,2869,115,0,2024-09-15 23:19:33,PAREM AS QUEIMADAS ☮️ 🔥,,
,Comment,,,oliberal,1356615754966527,videos,38380,1222,19,2024-09-15 23:19:16,APOIO  O apoio logístico do Comando Militar do Norte (CMN) às ações de combate a incêndios em áreas afetadas da região de Marabá e outros municípios do Pará começou neste sábado (14/9). Por intermédio da 23ª Brigada de Infantaria de Selva presta suporte à Defesa Civil e ao Corpo de Bombeiros Militares no combate aos incêndios registrados no sudeste do Pará  como é o caso de Bom Jesus do Tocantins  onde está localizada a Terra Indígena Mãe Maria  uma das áreas mais afetadas no momento.    O apoio consiste no emprego de viaturas de transporte de pessoal e material das equipes dos bombeiros militares e da defesa civil; caminhões tanques de água  que abastecem os cestos de aeronaves em apoio a Defesa Civil para o combate ao incêndio em focos de difícil acesso e no rescaldo de focos ao longo da BR-222  eixo de acesso à região; trator de esteira na preparação de aceiros  para a impedir o alastramento do fogo para outras áreas de floresta preservada.    Em 24 horas  o apoio dos meios do Exército permitiu o aumento da capacidade dos meios aéreos e terrestres no combate ao incêndio  com mais de 1 km de aceiros realizados  transporte e abastecimento de 24 mil litros de água  reconhecimento de locais de difícil acesso  apoio de abastecimento de combustível dentre outras atividades  demonstrando a capacidade de resposta imediata.    Saiba mais em oliberal.com    📷 Divulgação | CMN    #oliberal #amazoniajornal,,
,Comment,,,raninewstv,448971574201025,videos,6448,150,4,2024-09-15 23:18:23,Isabelle Nogueira expõe preocupação com queimadas: “Estamos sufocados.”,,
,Comment,,,canalgov,1181447313220376,videos,59737,2693,962,2024-09-15 23:18:21,PRESIDENTE SOBREVOA FOGO EM BRASÍLIA | De helicóptero  Luiz Inácio Lula da Silva sobrevoou o Parque Nacional de Brasília  ponto de incêndio neste domingo (15/9).  “Neste domingo  juntamente com a Janja  sobrevoei o Parque Nacional afetado por um incêndio de grandes proporções  como tantos que têm ocorrido por todo o país. O governo federal está atuando junto com o Corpo de Bombeiros do DF para ajudar no combate às chamas. A Polícia Federal tem hoje 52 inquéritos abertos contra os responsáveis por esses crimes contra o nosso país.  O Ministério da Saúde tem dado orientações para se proteger da fumaça  e amanhã irei me reunir com a ministra do Meio Ambiente  Marina Silva  e o núcleo de governo para discutirmos mais ações para lidarmos com essa emergência climática”  escreveu nas redes sociais.,,
,Comment,,,informativo.cidades,390751330389793,videos,39177,236,1,2024-09-15 23:17:40,Morre mulher que sofreu queimaduras em incêndio às margens da BR-364 após sofrer acidente de carro  A mulher que sofreu queimaduras em um incêndio às margens da BR-364  em Portelândia  no sudoeste goiano  morreu após dias internada  segundo informações da mãe dela  Suelene Rodrigues. Kaline Rodrigues de Souza tinha 22 anos e estava em um carro que caiu dentro de uma cacimba depois que a fumaça de um incêndio dificultou a visibilidade na rodovia.  “É doído perder uma filha da maneira que eu perdi. Ela era maravilhosa. Qualquer lugar que perguntar por ela na cidade  todo mundo gostava dela”  contou a mãe.  A mulher detalhou que a filha morreu na sexta-feira (13). No dia seguinte  Kaline foi sepultada em Mineiros  cidade em que a família mora. A mãe detalhou que a jovem trabalhava como manicure e deixou uma filha de 5 anos com deficiência. A criança vai ficar sob os cuidados de Suelene.  Bombeiros  A mãe de Kaline contou que a filha estava em um carro com o namorado e um amigo do casal. De acordo com os bombeiros  ao passar pela BR-364  local que estava com uma fumaça densa de um incêndio que dificultava a visibilidade  o motorista perdeu a orientação e saiu da pista  caindo dentro da cacimba.  Kaline Rodrigues  ao tentar sair do local  foi atingida pelas chamas e sofreu queimaduras de 1º  2º e 3º grau nas pernas  braços e tronco. Ela foi encaminhada para uma Unidade de Pronto Atendimento de Mineiros para atendimento médico.  A pista da BR-364 foi interditada em ambos os sentidos por aproximadamente 2 horas até que os focos de incêndio fossem controlados pelos bombeiros e a visibilidade melhorasse  permitindo a reabertura segura da rodovia. Equipe da Polícia Rodoviária Federal (PRF) de Jataí esteve no local para controlar o trânsito durante a ocorrência.  Segundo os bombeiros  os dois homens que estavam no carro com Kaline também sofreram queimaduras  mas de menor gravidade  e também foram levados à UPA. Como Não tivemos acesso ao nome das vítimas  não conseguiu atualizar o estado de saúde delas.,,
,Comment,,,macaubenselife,489328617086273,videos,9466,67,1,2024-09-15 23:17:27,Fumaça tomou conta da cidade de Cáceres (225 km de Cuiabá) em plena tarde deste sábado (14). Registro feito por um morador mostra que o dia virou noite por volta das 16h no município que faz fronteira com a Bolívia  que também o sofre com incêndios.  Na filmagem feita por Anderson Barbosa ele narra que são 15h50 e o céu escureceu. “Olha a situação de Cáceres  virou noite às 16h da tarde. A esperança é de que seja de chuva  mas a fumaça tomou conta completamente do céu”  diz o homem surpreso.  Os incêndios que afetaram a área também têm consequências graves para a saúde. A fumaça gerada pelos incêndios afeta principalmente a qualidade do ar e causando preocupação para a população.,https://www.instagram.com/macaubenselife/reel/C_9LeO-Mye8/,
,Comment,,,nabil_bonduki,1940569743053903,videos,7649,341,15,2024-09-15 23:16:21,Conheça as minhas propostas para enfrentar a crise climática na cidade de São Paulo!  O segundo eixo da minha atuação na Câmara Municipal será totalmente voltado para o enfrentamento da crise climática. Todos nós estamos vendo os efeitos desse problema: secas cada vez mais severas e eventos extremos  como as chuvas intensas que atingiram o Rio Grande do Sul. É inaceitável que ainda exista negacionismo na sociedade e até mesmo na Câmara Municipal. Precisamos de ações concretas para reduzir as emissões de gases de efeito estufa.  A crise climática não é uma questão local  afeta o Brasil e o mundo todo. Mas São Paulo pode e deve ser protagonista nessa luta  com políticas corajosas e sustentáveis.  🗳️ Educação ambiental  mobilidade ativa  eletrificação do transporte coletivo  aumentar a permeabilidade do solo  revitalizar os fundos de vale  e promover a gestão responsável de resíduos sólidos com coleta seletiva fazem a diferença!  Vote Nabil  13633.   #NabilBonduki #VereadorSP #PolíticaSP #CriseClimática #SustentabilidadeSP #TransporteColetivo #Eletrificação #ColetaSeletiva #EducaçãoAmbiental #Eleições2024,,
,Comment,,,vilabelafm,1098202631489735,videos,23393,696,22,2024-09-15 23:15:07,O empresário e youtuber <redacted_mention> mostrou a triste realidade dos incêndios no país em passagem pelo Rio Araguaia  no estado de Goiás.   “A natureza pede clemência ” desabafou ele.,https://www.instagram.com/vilabelafm/reel/C_9K4N-Jpay/,
,Comment,,,soumaisanapolis,1461643134763943,photos,1717,56,0,2024-09-15 23:14:33,O combate aos incêndios florestais no Tocantins ganhou o reforço das Forças Armadas. O Exército enviou 190 militares para ajudar o Corpo de Bombeiros  os brigadistas  a Defesa Civil e os órgãos estaduais de meio ambiente na contenção das chamas.  A equipe chegou no sábado (14) e começou a trabalhar neste domingo (15). Os integrantes do Exército estão distribuídos da seguinte forma: em relação aos militares especializados no combate a incêndios  60 foram para a Ilha do Bananal  principal foco de incêndio no estado; 60 trabalham na região metropolitana da capital  Palmas; e 40 formam um contingente de reserva para reforçar as equipes. Além da equipe especializada  30 militares dão suporte logístico à operação.  A força-tarefa de combate aos incêndios florestais no estado se reuniu no sábado no 22° Batalhão de Infantaria Mecanizado do Exército  em Palmas. O governo estadual participou do encontro por meio do Corpo de Bombeiros  da Defesa Civil Estadual  do Instituto Natureza do Tocantins (Naturatins)  da Secretaria de Estado do Meio Ambiente e Recursos Hídricos (Semarh) e de outros órgãos envolvidos nos trabalhos.  Neste ano  o fogo consumiu cerca de 250 mil hectares na Ilha do Bananal  reserva da biosfera e uma das áreas de maior biodiversidade do país por ficar numa zona de confluência entre o Cerrado e a Floresta Amazônica. Os ventos fortes e que mudam de direção dificultam o controle das chamas.  A maior preocupação da força-tarefa na Ilha do Bananal neste momento é a Mata do Mamão  habitat de povos indígenas isolados  onde 8 mil hectares foram devastados. A Ilha do Bananal abriga três etnias indígenas.,,
,Comment,,,rogeriobritoofc,1051668852957541,albums,6440,0,6,2024-09-15 23:14:27,Parabéns <redacted_mention> #queimadas #amazonia,,
,Comment,,,piraporinhacityy,500948135948582,photos,98695,2896,48,2024-09-15 23:14:16,Evitem ter contato com a chuva.  A chuva preta está chegando em São Paulo  o fenômeno acontece devido a poluição causada pelas queimadas em todo país !   #PiraCity,,
,Comment,,,midianinja,631937118939192,videos,747153,49860,630,2024-09-15 23:14:13,PAREM AS QUEIMADAS! “A floresta pede socorro”. MC Hariel (<redacted_mention>) deu a letra no palco do Rock In Rio hoje ‼️  📹: Globoplay / Reprodução,,
,Comment,,,180graus,2502715179889727,photos,30163,405,1,2024-09-15 23:13:28,Na manhã deste domingo (15/09)  um incêndio consumiu uma picape nas proximidades de uma igreja católica no Conjunto Bela Vista  Zona Sul de Teresina. O incidente gerou grande preocupação entre os moradores devido ao tamanho das chamas e à intensa fumaça preta que se espalhou pela região.  Segundo informações da Polícia Militar  o incêndio teria sido provocado por um curto-circuito no sistema elétrico do veículo. A viatura foi chamada para atender a ocorrência e  em seguida  o Corpo de Bombeiros foi acionado para conter as chamas.  De acordo com o Corpo de Bombeiros  a rápida resposta da equipe foi essencial para controlar o fogo e evitar que ele se alastrasse ou causasse uma explosão. “Apesar da grande quantidade de fumaça preta  gerada pelo combustível do veículo  as equipes agiram rapidamente  conseguindo controlar o fogo e evitar maiores riscos de explosão e propagação das chamas”  declarou a corporação.  Felizmente  não houve vítimas  e o incêndio foi contido sem causar danos materiais adicionais à área ao redor do incidente. Apenas a picape foi destruída pelas chamas. As autoridades continuam investigando o que teria causado o curto-circuito.  📲 Click no link dos stories e saiba mais.  #notícias #180graus #Teresina #Piauí #explore #instagram #ronda,,
,Comment,,,gattiando,1331711081141351,videos,2723,81,0,2024-09-15 23:13:16,DICA DE ENRIQUECIMENTO ALIMENTAR NESSE CALORÃO!  . . #gatos #felinos #enriquecimentoambiental #enriquecimentoalimentar #dicasdegatos #comportamentofelino #maedepet #paidepet #calor #hidratacao #naocompreadote #queimadas #fumaça #mudancasclimaticas #gateirosdobrasil #kitten #gatosdoinstagram #catsofinstagram,,
,Comment,,,trapnacena,1194251265071926,videos,151638,9380,208,2024-09-15 23:12:50,MC Hariel Protesta Contra as Queimadas no Rock in Rio ✊🏻🇧🇷  No Rock in Rio  MC Hariel usou seu palco para um protesto contundente contra as queimadas no Brasil. Exibindo uma placa com a mensagem “Parem as Queimadas” e destacando que “a floresta pede socorro” e que “o bicho vai pegar” se não agirmos.  🎥: <redacted_mention>,,
,Comment,,,vivifofocas,1545076739550067,videos,7520,186,4,2024-09-15 23:12:12,Ele protestou “PAREM AS QUEIMADAS”🔥👏🏻🥰  #hariel  #mchariel  #mcharieloriginal  #rock   #fy #viral  #maisvistos #estreladefamília #viralvideos #viralizar #estreladefamília #humor #humordodia #queimadas  #queimadaspb  #fogos  #🔥🔥🔥 #boanoite  #15desetembro  #domingo  #viraliza #fy #boanoitee #reportagem #ultimasnoticias #fatosreais #famosa  #vivifofocas #estadosunidos🇺🇸 #japao  #india,https://www.instagram.com/metropolitanafm/reel/C_9GMeUuTw0/,
,Comment,,,eofunkdeverdade,535832868845316,videos,23061,561,3,2024-09-15 23:12:04,Parem as queimadas!,,
,Comment,,,pimenta13br,393186753339340,videos,9902,744,70,2024-09-15 23:11:08,Neste domingo  o presidente <redacted_mention>  acompanhado de <redacted_mention>  sobrevoou o Parque Nacional  afetado por um incêndio de grandes proporções  semelhantes aos que ocorrem em várias partes do país. O <redacted_mention> está participando em conjunto com o Corpo de Bombeiros do Distrito Federal para auxiliar no combate às chamas. A Polícia Federal investiga atualmente 52 inquéritos abertos contra os responsáveis por esses crimes contra o nosso país.  O Ministério da Saúde emitiu orientações sobre como se proteger da fumaça  e amanhã Lula se reunirá com o ministro do Meio Ambiente  <redacted_mention>  e com o núcleo de governo para discutir novas ações que possam ajudar a enfrentar essa emergência climática.  🎥 <redacted_mention>,,
,Comment,,,portaljuniorsantos,1340159233322601,albums,30362,535,261,2024-09-15 23:10:57,Marina Silva comparou as queimadas aos atos do dia 8 de janeiro!   Marina Silva  afirmou que o Brasil está enfrentando um “terrorismo climático”  referindo-se aos incêndios que têm se espalhado pelo país.,,
,Comment,,,previasmusic7,1075847080565970,videos,18956,0,9,2024-09-15 23:10:26,"Haridade de fato 👑  Leia para ter sucesso ↓.  🎤 | Você ja sonhou ou conhece alguem que sonha em ser um grande cantor?  🏆 | Graças ao nosso projeto ""PreviasMusic7""  hoje isso pode ser possivel.  🥇 | Chame-nos no direct e mostre o seu talento  você pode se tornar uma estrela se nos mostrar seu brilho!  ------------------------------------------  🚀 | A ""PreviasMusic7"" também transforma a vida de criadores de conteúdo!  ♻️ | Desenvolvemos a melhor estratégia para criar conteúdos virais para todas as plataformas.  💰 | Você pode ser o futuro milionário da sua familia!  ✅ | Resultados comprovados na plataforma ""TT"" e na plataforma ""IG""!  📝 | Link do nosso curso completo para ter sucesso está na nossa Bio! • • • 2024 será o NOSSO ano!! • • • #mchariel #fy #explore #queimadas #protesto #funk #rockinrio2024",https://www.instagram.com/vencerleitura/p/DAWeAPjvoSo/,
,Comment,,,mlhreels,843623877756107,videos,179348,16918,67,2024-09-15 23:10:04,“ PAREM AS QUEIMADAS “,,
,Comment,,,98fmnatal,904201517935742,photos,4890,47,2,2024-09-15 23:09:11,Até o fim do ano  o governo federal terá à disposição um orçamento de emergência climática para enfrentar os incêndios florestais que atingem cerca de 60% do país. O ministro do Supremo Tribunal Federal (STF) Flávio Dino autorizou a União a emitir créditos extraordinários fora dos limites fiscais para o combate às chamas.  Com a autorização de Dino  o governo poderá enviar ao Congresso Nacional medida provisória (MP) apenas com o valor do crédito a ser destinado. Embora  por definição  os créditos extraordinários estejam fora da meta de déficit primário e do limite de gastos do atual arcabouço fiscal  a decisão de Dino evita que os gastos voltem a ficar dentro das limitações  caso o Congresso não aprove a MP ou o texto perca a validade.  Na prática  a decisão cria um modelo de gastos semelhante ao adotado na pandemia de covid-19. Em 2020  o Congresso autorizou um orçamento especial para as ações contra o coronavírus  apelidado de Orçamento de Guerra.  Leia mais em nosso portal  o link está na bio.  📱 Quer receber notícias na palma da sua mão? Mande um “oi” agora mesmo para o nosso WhatsApp: 99998-9898  #98fmnatal #noticias #jornalismo #informação,,
,Comment,,,climax.now,3688373384763108,videos,21757,2702,48,2024-09-15 23:08:19,"""A floresta pede socorro  vamos dar uma atenção"". Mc Hariel <redacted_mention> leva o funk e seu protesto sobre as intensas queimadas. O país ao palco do Rock in Rio.",,
,Comment,,,metropoles,1041310223862227,videos,291077,13529,1439,2024-09-15 23:08:03,A ex-BBB Isabelle Nogueira se pronunciou  na tarde deste domingo (15/9)  sobre as queimadas que atingem o território brasileiro. Em vídeo compartilhado no próprio perfil do Instagram  com parceria do GreenPeace Brasil  Isabelle afirma que os incêndios são um “terror ambiental” e pede que a população não normalize. “Imagine um futuro nesse ritmo”  escreveu.  No vídeo  Isabelle também traz uma reflexão sobre os impactos da seca  principalmente na região Norte do Brasil  região onde nasceu. “Ainda há tempo de mudanças sobre atitudes que sobrecarregam a mãe natureza”  disse por fim.  ➡️ Leia mais no metropoles.com  📹 Reprodução/Redes Sociais,,
,Comment,,,valedoxingusbt,1030597565405612,videos,58025,1697,67,2024-09-15 23:07:32,Mãe teria tentado afogar o próprio filho em Castelo de Sonhos  distrito de Altamira. Vídeos compartilhados nas redes sociais mostram a criança sendo retirada de perto da mãe  que em seguida tentou recuperar a criança  mas acabou presa.  ➡ Siga <redacted_mention>  ✅ Acesse o maior portal de notícias do Xingu: www.confirmanoticia.com.br,,
,Comment,,,deciolima,1395695875164113,videos,4635,344,61,2024-09-15 23:07:32,EMERGÊNCIA CLIMÁTICA 🔥Presidente Lula junto com a Janja estão atentos à situação das queimadas em todo o país. Neste domingo  eles sobrevoaram o Parque Nacional afetado por um incêndio de grandes proporções.,https://www.instagram.com/deciolima/reel/C_9KOZnSq50/,
,Comment,,,valedoxingusbt,1030597565405612,videos,13739,211,5,2024-09-15 23:06:32,Um acidente envolvendo um ônibus foi registrado na manhã deste domingo (15)  no Porto da Balsa da Gleba Assurini  em Altamira (PA). O veículo de transporte coletivo estava sem freio  e perdeu o controle após tentar fazer uma manobra quando a balsa se aproximava da margem.  ➡ Siga <redacted_mention>  ✅ Acesse o maior portal de notícias do Xingu: www.confirmanoticia.com.br,,
,Comment,,,pensamentovincular,411530738191067,albums,17274,0,4,2024-09-15 23:04:29,A gestão ambiental é sempre um assunto importante e esse vem sendo um dos fatos mais comentados nos últimos dias. Pensando nisso  gente preparou um resumo com todas as informações importantes que você precisa saber. Só deslizar para o lado.  #atualidades #queimadas #brasil #enem2024 #concursopublico #FCC #FGV #IBFC #redação,,
,Comment,,,gazetadopovo,1210232833266033,videos,62222,7639,282,2024-09-15 23:03:47,"OUÇA ESSA  com Marcos Tosi - Flávio Dino também quer mandar no Brasil e ""conspira"" contra Moraes  Ministro do Supremo Tribunal Federal (STF) Flávio Dino se investe de superpoderes e baixa ordens diretas para o poder Executivo cumprir. Em tom de reprimenda  diz ponto a ponto o que o governo Lula deve fazer no combate às queimadas.  ❓ Você concorda com a opinião do colunista? Deixe seu comentário!",,
,Comment,,,fofoquei,888218423105418,albums,1227317,65572,426,2024-09-15 23:02:53,O funkeiro usou seu espaço no palco do #rockinrio para erguer um cartaz que dizia “Parem as Queimadas”  se pronunciando sobre o que está acontecendo atualmente no país   Siga <redacted_mention> para ver mais  📸 Reprodução <redacted_mention>  Equipe Fofoquei / Nicole,,
,Comment,,,presidenciadobrasil,1203085227325603,videos,81692,903,448,2024-09-15 23:02:37,Presidente Lula sobrevoa queimadas no DF. “Neste domingo  juntamente com a Janja  sobrevoei o Parque Nacional afetado por um incêndio de grandes proporções  como tantos que têm ocorrido por todo o país. O governo federal está atuando junto com o Corpo de Bombeiros do DF para ajudar no combate às chamas. A Polícia Federal tem hoje 52 inquéritos abertos contra os responsáveis por esses crimes contra o nosso país.  O Ministério da Saúde tem dado orientações para se proteger da fumaça  e amanhã irei me reunir com a ministra do Meio Ambiente  Marina Silva  e o núcleo de governo para discutirmos mais ações para lidarmos com essa emergência climática.”,,
,Comment,,,diariodepetropolis,727479388923462,videos,2206,27,0,2024-09-15 23:01:28,"Todo o mês de setembro é dedicado à campanha de conscientização sobre a prevenção do suicídio. De acordo com a Associação Brasileira de Psiquiatria (ABP)  desde 2014  em parceria com o Conselho Federal de Medicina (CFM)  o Brasil realiza essa campanha de conscientizar a sociedade e fomentar com informações relacionadas à prevenção do suicídio no país.   A Prefeitura de Petrópolis informou que não divulga dados específicos sobre casos de suicídio no município. Entretanto  a Organização Mundial da Saúde (OMS) estima que mais de um milhão de pessoas cometem suicídio a cada ano em todo o mundo  incluindo os casos subnotificados. No Brasil  são mais de 15 mil casos notificados anualmente (41 por dia)  com uma tendência preocupante de crescimento entre os jovens. Segundo o psicólogo Thiago Coronato  mais de 95% dos casos é decorrente de um transtorno mental em curso. Por isso  cuidar previamente da saúde mental é uma forma de prevenir o suicídio  orienta.   ""É a saúde mental que nos conscientiza de que somos seres de limites e capacidades  e  está relacionada à maneira como reagimos aos desafios cotidianos  com nossos sucessos e frustrações. Nesse sentido  uma pessoa que se reconhece como um sujeito de ganhos e perdas poderá lidar com momentos difíceis de uma maneira mais equilibrada  partilhando problemas  buscando saídas para o enfrentamento dos mesmos  inclusive recorrendo a ajuda de um profissional especializado quando julgar não haver outra saída para enfrentar os problemas e/ou para a ideação suicida""  contou o psicólogo Carlos Roberto Tavares.   Leia mais no nosso site (link na bio).   Foto: Shutterstock   #diáriodepetrópolis #setembroamarelo",,
